state,dateweek,candidate_name,pct_estimate_mean,pct_trend_adjusted_mean
Wisconsin,38,Joseph R. Biden Jr.,46.655789285714285,46.328564285714286
West Virginia,38,Joseph R. Biden Jr.,36.85186857142857,38.66973785714286
Washington,38,Joseph R. Biden Jr.,49.32195571428571,51.06068357142857
Virginia,38,Joseph R. Biden Jr.,46.37237142857142,47.365918571428566
Utah,38,Joseph R. Biden Jr.,38.26185714285714,39.74315428571428
Texas,38,Joseph R. Biden Jr.,45.61164,45.12677357142858
Tennessee,38,Joseph R. Biden Jr.,39.95717571428571,41.77313571428572
South Carolina,38,Joseph R. Biden Jr.,41.755298571428575,42.81444071428571
Pennsylvania,38,Joseph R. Biden Jr.,47.25698571428571,46.667773571428576
Oregon,38,Joseph R. Biden Jr.,46.74227714285714,46.40099071428572
Oklahoma,38,Joseph R. Biden Jr.,37.66987142857142,38.52289357142858
Ohio,38,Joseph R. Biden Jr.,44.055965,44.73669642857143
North Dakota,38,Joseph R. Biden Jr.,38.91285571428572,40.95778428571429
North Carolina,38,Joseph R. Biden Jr.,45.36650571428571,45.05615214285714
New York,38,Joseph R. Biden Jr.,51.396136428571424,52.08896642857143
New Mexico,38,Joseph R. Biden Jr.,48.04249,48.51734785714286
New Jersey,38,Joseph R. Biden Jr.,47.84751571428571,48.95531142857143
New Hampshire,38,Joseph R. Biden Jr.,44.741492857142866,46.07045857142857
Nevada,38,Joseph R. Biden Jr.,43.79873142857143,44.54087071428571
National,38,Joseph R. Biden Jr.,46.60197571428572,46.22106571428572
NE-2,38,Joseph R. Biden Jr.,44.11359071428571,45.88032785714286
NE-1,38,Joseph R. Biden Jr.,41.44502357142858,42.911386428571426
Montana,38,Joseph R. Biden Jr.,42.24939785714287,43.024586428571425
Missouri,38,Joseph R. Biden Jr.,42.72309,43.42443428571428
Mississippi,38,Joseph R. Biden Jr.,40.131212142857144,41.391492142857146
Minnesota,38,Joseph R. Biden Jr.,46.57770642857143,46.34837857142856
Michigan,38,Joseph R. Biden Jr.,47.11411071428571,46.61843714285715
Massachusetts,38,Joseph R. Biden Jr.,52.937320714285704,53.67807785714287
Maryland,38,Joseph R. Biden Jr.,49.72636071428571,51.13728285714286
Maine,38,Joseph R. Biden Jr.,46.90389357142857,47.92522642857143
ME-2,38,Joseph R. Biden Jr.,44.394765,44.84843571428571
ME-1,38,Joseph R. Biden Jr.,50.13712857142857,50.85334928571429
Louisiana,38,Joseph R. Biden Jr.,39.32260214285714,40.21228571428571
Kentucky,38,Joseph R. Biden Jr.,39.292521428571426,40.44854857142857
Kansas,38,Joseph R. Biden Jr.,40.30762571428571,41.82516428571429
Iowa,38,Joseph R. Biden Jr.,42.937694285714294,44.097774285714294
Indiana,38,Joseph R. Biden Jr.,39.66186285714286,40.625396428571435
Idaho,38,Joseph R. Biden Jr.,39.986175,39.291552857142854
Hawaii,38,Joseph R. Biden Jr.,48.30791071428572,49.73324928571428
Georgia,38,Joseph R. Biden Jr.,45.410775,44.98723428571429
Florida,38,Joseph R. Biden Jr.,46.04856642857144,45.537613571428565
Delaware,38,Joseph R. Biden Jr.,51.68978857142857,51.63630428571429
Connecticut,38,Joseph R. Biden Jr.,46.84111928571428,48.772012142857136
Colorado,38,Joseph R. Biden Jr.,46.74095714285714,46.935955
California,38,Joseph R. Biden Jr.,51.29387928571428,51.72171142857143
Arkansas,38,Joseph R. Biden Jr.,42.43360642857142,43.89752428571428
Arizona,38,Joseph R. Biden Jr.,45.88220357142857,45.525799285714285
Alaska,38,Joseph R. Biden Jr.,42.219876428571425,43.684705
Alabama,38,Joseph R. Biden Jr.,39.08351071428571,40.36210499999999
Wisconsin,38,Donald Trump,44.60542857142857,44.70979857142857
West Virginia,38,Donald Trump,51.514502857142865,53.39485000000001
Washington,38,Donald Trump,36.618098571428575,39.74008857142858
Virginia,38,Donald Trump,40.82173214285714,43.16685642857143
Utah,38,Donald Trump,44.80787214285715,47.171575
Texas,38,Donald Trump,46.04815214285715,47.0407157142857
Tennessee,38,Donald Trump,46.679785,49.17426714285714
South Carolina,38,Donald Trump,45.523020714285714,47.653507142857144
Pennsylvania,38,Donald Trump,45.669137857142864,45.909166428571424
Oregon,38,Donald Trump,42.42705714285715,42.460387857142855
Oklahoma,38,Donald Trump,50.60295357142858,52.09007357142856
Ohio,38,Donald Trump,44.983227857142865,47.16008857142856
North Dakota,38,Donald Trump,47.93378142857143,49.823797142857146
North Carolina,38,Donald Trump,45.99356928571428,46.09527857142858
New York,38,Donald Trump,36.53593071428571,38.75275071428571
New Mexico,38,Donald Trump,42.41115357142858,44.26446428571429
New Jersey,38,Donald Trump,39.02494071428572,40.96411142857142
New Hampshire,38,Donald Trump,41.87003428571428,44.533565714285714
Nevada,38,Donald Trump,41.74007,43.44300571428572
National,38,Donald Trump,44.82997785714286,44.73649571428571
NE-2,38,Donald Trump,43.04593857142857,46.106230000000004
NE-1,38,Donald Trump,45.45092785714285,48.525999999999996
Montana,38,Donald Trump,46.541177142857144,48.59577357142857
Missouri,38,Donald Trump,46.05334785714285,48.15849071428571
Mississippi,38,Donald Trump,46.97139785714286,49.11446857142858
Minnesota,38,Donald Trump,43.653341428571416,43.75244214285714
Michigan,38,Donald Trump,44.34382214285715,44.580447142857146
Massachusetts,38,Donald Trump,35.45922357142857,37.88675857142858
Maryland,38,Donald Trump,37.52118357142857,39.44622857142857
Maine,38,Donald Trump,40.835055,42.97233785714286
ME-2,38,Donald Trump,43.94971214285715,45.187348571428565
ME-1,38,Donald Trump,38.03179642857143,39.69547857142857
Louisiana,38,Donald Trump,46.804788571428574,49.258983571428566
Kentucky,38,Donald Trump,48.415526428571425,50.72542714285714
Kansas,38,Donald Trump,45.41540785714285,48.283122142857145
Iowa,38,Donald Trump,44.0652,46.73071785714285
Indiana,38,Donald Trump,47.7085942857143,49.62803357142858
Idaho,38,Donald Trump,54.00082571428572,54.02911285714287
Hawaii,38,Donald Trump,35.070395714285716,38.787682857142855
Georgia,38,Donald Trump,46.50605714285714,47.11742142857143
Florida,38,Donald Trump,45.86785642857143,46.049850714285704
Delaware,38,Donald Trump,39.17698285714287,40.741102857142856
Connecticut,38,Donald Trump,37.075295,39.93332071428572
Colorado,38,Donald Trump,42.59069,44.354055
California,38,Donald Trump,36.67115571428572,38.30655357142857
Arkansas,38,Donald Trump,43.452304285714284,46.830235
Arizona,38,Donald Trump,44.72475642857143,44.85902428571428
Alaska,38,Donald Trump,44.918938571428576,48.204074285714285
Alabama,38,Donald Trump,48.66153071428572,50.796900714285705
Wisconsin,39,Joseph R. Biden Jr.,46.12875357142856,45.471040714285714
West Virginia,39,Joseph R. Biden Jr.,36.893885000000004,37.914965714285714
Washington,39,Joseph R. Biden Jr.,49.35425571428571,49.87135214285714
Virginia,39,Joseph R. Biden Jr.,46.37376571428571,46.35764071428571
Vermont,39,Joseph R. Biden Jr.,48.91379083333333,48.17332583333333
Utah,39,Joseph R. Biden Jr.,38.32734642857143,38.789864285714295
Texas,39,Joseph R. Biden Jr.,44.50883571428572,43.74347428571428
Tennessee,39,Joseph R. Biden Jr.,39.958399285714286,40.95744214285714
South Carolina,39,Joseph R. Biden Jr.,41.85629357142857,42.14475642857143
Pennsylvania,39,Joseph R. Biden Jr.,46.068014999999995,45.34241214285714
Oregon,39,Joseph R. Biden Jr.,46.77555857142857,45.65312142857143
Oklahoma,39,Joseph R. Biden Jr.,37.54661857142857,37.69323571428572
Ohio,39,Joseph R. Biden Jr.,44.38717785714285,44.11350428571428
North Dakota,39,Joseph R. Biden Jr.,38.944422857142854,40.134376428571436
North Carolina,39,Joseph R. Biden Jr.,44.766545714285705,44.173654285714285
New York,39,Joseph R. Biden Jr.,51.49572285714286,51.36613071428571
New Mexico,39,Joseph R. Biden Jr.,48.04831214285714,47.66815714285713
New Jersey,39,Joseph R. Biden Jr.,47.79581571428571,48.060532142857134
New Hampshire,39,Joseph R. Biden Jr.,44.73598071428571,45.14017642857143
Nevada,39,Joseph R. Biden Jr.,44.17952142857143,44.02488857142857
National,39,Joseph R. Biden Jr.,45.53895428571428,45.16404142857143
NE-2,39,Joseph R. Biden Jr.,44.09459857142857,44.53348214285715
NE-1,39,Joseph R. Biden Jr.,41.48794499999999,42.20177
Montana,39,Joseph R. Biden Jr.,42.01619714285714,42.03489999999999
Missouri,39,Joseph R. Biden Jr.,42.68382785714285,42.64457071428573
Mississippi,39,Joseph R. Biden Jr.,41.13615571428572,41.188715714285706
Minnesota,39,Joseph R. Biden Jr.,46.46533857142857,45.78086214285714
Michigan,39,Joseph R. Biden Jr.,45.90113928571428,45.25707785714286
Massachusetts,39,Joseph R. Biden Jr.,52.96890642857143,52.783416428571435
Maryland,39,Joseph R. Biden Jr.,50.1128,50.579561428571424
Maine,39,Joseph R. Biden Jr.,47.24917142857142,47.202999999999996
ME-2,39,Joseph R. Biden Jr.,44.75452071428572,44.43309642857143
ME-1,39,Joseph R. Biden Jr.,49.60861571428571,49.53092571428572
Louisiana,39,Joseph R. Biden Jr.,40.93102214285715,40.359404285714284
Kentucky,39,Joseph R. Biden Jr.,39.05061857142857,39.43240071428572
Kansas,39,Joseph R. Biden Jr.,40.351045,40.932181428571425
Iowa,39,Joseph R. Biden Jr.,43.090447857142856,43.35834642857144
Indiana,39,Joseph R. Biden Jr.,39.677595,39.887070714285706
Idaho,39,Joseph R. Biden Jr.,40.02343285714286,38.74944428571429
Hawaii,39,Joseph R. Biden Jr.,48.368027857142856,48.81432857142857
Georgia,39,Joseph R. Biden Jr.,44.13097857142857,43.55596785714287
Florida,39,Joseph R. Biden Jr.,45.20100428571429,44.39832071428572
Delaware,39,Joseph R. Biden Jr.,51.76079642857144,50.83966142857143
Connecticut,39,Joseph R. Biden Jr.,46.90410214285714,47.94126285714286
Colorado,39,Joseph R. Biden Jr.,46.776677142857146,46.00496071428572
California,39,Joseph R. Biden Jr.,51.882307857142855,51.21537142857143
Arkansas,39,Joseph R. Biden Jr.,42.466476428571426,43.09781428571428
Arizona,39,Joseph R. Biden Jr.,45.13688214285714,44.42861071428571
Alaska,39,Joseph R. Biden Jr.,42.26522642857143,42.89178
Alabama,39,Joseph R. Biden Jr.,40.23563142857143,40.53197642857143
Wisconsin,39,Donald Trump,44.19117571428571,43.710003571428565
West Virginia,39,Donald Trump,51.510912142857144,52.22220214285715
Washington,39,Donald Trump,37.561629999999994,38.82999285714286
Virginia,39,Donald Trump,41.17111357142856,42.11220785714285
Vermont,39,Donald Trump,38.336647500000005,37.65443416666667
Utah,39,Donald Trump,45.30019142857143,46.25217714285715
Texas,39,Donald Trump,45.13079571428572,45.14884857142858
Tennessee,39,Donald Trump,46.73845,48.16226214285714
South Carolina,39,Donald Trump,45.808408571428565,46.80227285714286
Pennsylvania,39,Donald Trump,44.70438785714286,44.267943571428575
Oregon,39,Donald Trump,42.433264285714294,41.56966071428572
Oklahoma,39,Donald Trump,50.26422285714285,50.81169285714285
Ohio,39,Donald Trump,44.932725714285716,45.26910642857143
North Dakota,39,Donald Trump,47.93793428571428,48.691645714285706
North Carolina,39,Donald Trump,45.302569285714284,44.87519071428572
New York,39,Donald Trump,36.56769285714285,37.516665714285715
New Mexico,39,Donald Trump,42.388125714285714,42.95594214285715
New Jersey,39,Donald Trump,38.93311214285715,39.79438428571429
New Hampshire,39,Donald Trump,41.917967857142855,43.30888428571428
Nevada,39,Donald Trump,41.69950285714286,42.03706928571428
National,39,Donald Trump,43.23245928571429,42.87570214285715
NE-2,39,Donald Trump,43.46185571428571,44.95139285714286
NE-1,39,Donald Trump,45.41310500000001,47.51511928571428
Montana,39,Donald Trump,46.350811428571426,47.186609999999995
Missouri,39,Donald Trump,46.098575,47.03547285714286
Mississippi,39,Donald Trump,47.90055214285714,48.52723428571429
Minnesota,39,Donald Trump,43.24853,42.71462642857143
Michigan,39,Donald Trump,43.51918785714285,43.09703357142856
Massachusetts,39,Donald Trump,35.421377142857146,36.53186857142857
Maryland,39,Donald Trump,37.514277142857146,38.16741785714286
Maine,39,Donald Trump,40.68018714285714,41.07769428571429
ME-2,39,Donald Trump,43.91364642857143,43.730305714285706
ME-1,39,Donald Trump,37.75942785714285,38.19147857142856
Louisiana,39,Donald Trump,47.122015714285716,47.60362142857143
Kentucky,39,Donald Trump,48.788125,50.01219428571428
Kansas,39,Donald Trump,45.53499285714285,47.033992857142856
Iowa,39,Donald Trump,43.90339999999999,45.05480714285714
Indiana,39,Donald Trump,47.72778642857143,48.72327857142857
Idaho,39,Donald Trump,54.00984642857143,53.23963571428571
Hawaii,39,Donald Trump,35.11329214285714,37.377758571428565
Georgia,39,Donald Trump,45.52717285714285,45.281694285714295
Florida,39,Donald Trump,45.29208285714286,44.80495071428572
Delaware,39,Donald Trump,39.18429714285714,39.41890000000001
Connecticut,39,Donald Trump,37.11789785714286,38.69175571428571
Colorado,39,Donald Trump,42.65750785714287,43.02808857142857
California,39,Donald Trump,36.885289285714286,37.08899642857143
Arkansas,39,Donald Trump,43.45807071428572,45.73043214285713
Arizona,39,Donald Trump,44.312735714285715,43.847325
Alaska,39,Donald Trump,44.932973571428576,47.14516642857143
Alabama,39,Donald Trump,47.45594285714286,48.633002142857144
Wyoming,40,Joseph R. Biden Jr.,35.1103125,34.7618575
Wisconsin,40,Joseph R. Biden Jr.,45.95746785714285,45.13230071428571
West Virginia,40,Joseph R. Biden Jr.,37.11844285714285,37.44833285714286
Washington,40,Joseph R. Biden Jr.,49.72353928571429,49.48549428571429
Virginia,40,Joseph R. Biden Jr.,46.57016,45.86516857142857
Vermont,40,Joseph R. Biden Jr.,49.77881142857143,48.72221714285714
Utah,40,Joseph R. Biden Jr.,38.77324285714286,38.56381928571428
Texas,40,Joseph R. Biden Jr.,43.38765357142857,42.64537571428571
Tennessee,40,Joseph R. Biden Jr.,40.14685214285715,40.52480428571429
South Dakota,40,Joseph R. Biden Jr.,39.6434875,39.350415
South Carolina,40,Joseph R. Biden Jr.,42.07595928571428,41.89501357142857
Rhode Island,40,Joseph R. Biden Jr.,50.541664999999995,49.7827375
Pennsylvania,40,Joseph R. Biden Jr.,45.65598142857143,44.886184285714286
Oregon,40,Joseph R. Biden Jr.,47.706267142857136,46.634305
Oklahoma,40,Joseph R. Biden Jr.,37.63555785714285,37.296942142857134
Ohio,40,Joseph R. Biden Jr.,44.532821428571424,43.86456071428571
North Dakota,40,Joseph R. Biden Jr.,38.64035214285715,38.609776428571436
North Carolina,40,Joseph R. Biden Jr.,44.372144999999996,43.65483785714286
New York,40,Joseph R. Biden Jr.,51.64769071428571,50.979745
New Mexico,40,Joseph R. Biden Jr.,48.18821785714285,47.134615714285715
New Jersey,40,Joseph R. Biden Jr.,48.141046428571435,47.672630000000005
New Hampshire,40,Joseph R. Biden Jr.,46.167967142857144,45.87495071428571
Nevada,40,Joseph R. Biden Jr.,44.80447857142857,44.093786428571434
Nebraska,40,Joseph R. Biden Jr.,41.677294999999994,41.3023
National,40,Joseph R. Biden Jr.,44.89123428571429,44.69574285714287
NE-2,40,Joseph R. Biden Jr.,44.18449428571428,43.98025499999999
NE-1,40,Joseph R. Biden Jr.,41.60868285714286,41.85393
Montana,40,Joseph R. Biden Jr.,42.150216428571426,41.71925642857143
Missouri,40,Joseph R. Biden Jr.,43.01393999999999,42.42738857142856
Mississippi,40,Joseph R. Biden Jr.,41.27207357142857,40.90797928571429
Minnesota,40,Joseph R. Biden Jr.,46.22434714285714,45.21157357142857
Michigan,40,Joseph R. Biden Jr.,45.46271142857143,44.74597357142857
Massachusetts,40,Joseph R. Biden Jr.,53.27600214285714,52.48241428571429
Maryland,40,Joseph R. Biden Jr.,51.04306071428572,50.62761571428572
Maine,40,Joseph R. Biden Jr.,47.446129285714285,46.81812071428572
ME-2,40,Joseph R. Biden Jr.,44.65113928571429,44.003636428571426
ME-1,40,Joseph R. Biden Jr.,49.43014499999998,48.87128142857143
Louisiana,40,Joseph R. Biden Jr.,40.911378571428564,39.959038571428565
Kentucky,40,Joseph R. Biden Jr.,39.11863642857143,39.02549499999999
Kansas,40,Joseph R. Biden Jr.,40.93143285714285,40.7326
Iowa,40,Joseph R. Biden Jr.,43.17470428571429,42.811150000000005
Indiana,40,Joseph R. Biden Jr.,40.078377857142854,39.766415
Illinois,40,Joseph R. Biden Jr.,47.00347714285715,46.65652357142858
Idaho,40,Joseph R. Biden Jr.,39.94628357142858,38.49155642857142
Hawaii,40,Joseph R. Biden Jr.,49.263094285714295,48.90984428571428
Georgia,40,Joseph R. Biden Jr.,43.694895714285714,43.26549642857142
Florida,40,Joseph R. Biden Jr.,44.774631428571425,43.76819285714286
District of Columbia,40,Joseph R. Biden Jr.,63.85388,63.51077
Delaware,40,Joseph R. Biden Jr.,52.17357714285714,50.70827571428571
Connecticut,40,Joseph R. Biden Jr.,47.49515000000001,47.83405071428571
Colorado,40,Joseph R. Biden Jr.,47.07791357142856,45.678830000000005
California,40,Joseph R. Biden Jr.,51.736332142857144,50.783061428571436
Arkansas,40,Joseph R. Biden Jr.,41.92012928571429,41.93745
Arizona,40,Joseph R. Biden Jr.,44.79184285714285,43.88365785714286
Alaska,40,Joseph R. Biden Jr.,42.38772857142857,42.317212857142856
Alabama,40,Joseph R. Biden Jr.,40.2466342857143,40.090802142857136
Wyoming,40,Donald Trump,55.064487500000006,54.82259249999999
Wisconsin,40,Donald Trump,43.55480000000001,42.41276928571428
West Virginia,40,Donald Trump,51.929179285714284,51.495437142857156
Washington,40,Donald Trump,37.806753571428565,37.48934071428572
Virginia,40,Donald Trump,41.524551428571435,41.006420000000006
Vermont,40,Donald Trump,38.01495,36.62159142857143
Utah,40,Donald Trump,45.88423285714286,45.54629214285715
Texas,40,Donald Trump,44.888994285714276,43.935782142857136
Tennessee,40,Donald Trump,47.21754071428571,47.44581428571429
South Dakota,40,Donald Trump,50.02146750000001,49.8215625
South Carolina,40,Donald Trump,45.70186785714285,45.53719642857142
Rhode Island,40,Donald Trump,39.4874375,38.994037500000005
Pennsylvania,40,Donald Trump,43.55947571428572,42.563203571428566
Oregon,40,Donald Trump,41.11121357142857,39.928763571428576
Oklahoma,40,Donald Trump,50.303598571428566,49.884167857142856
Ohio,40,Donald Trump,44.772175,43.82377357142856
North Dakota,40,Donald Trump,49.05962714285714,48.445535
North Carolina,40,Donald Trump,44.65183857142858,43.652498571428566
New York,40,Donald Trump,36.49198500000001,36.087992142857146
New Mexico,40,Donald Trump,42.53368,41.605554285714284
New Jersey,40,Donald Trump,39.2683,38.64169928571429
New Hampshire,40,Donald Trump,41.991098571428566,41.794687857142854
Nevada,40,Donald Trump,42.04900714285715,41.07301928571428
Nebraska,40,Donald Trump,47.947652500000004,47.668127500000004
National,40,Donald Trump,41.56590857142857,41.17481071428572
NE-2,40,Donald Trump,42.22465428571428,42.19792785714286
NE-1,40,Donald Trump,45.48870214285715,46.50345857142857
Montana,40,Donald Trump,46.56711071428571,46.376062857142855
Missouri,40,Donald Trump,46.447585,46.120585000000005
Mississippi,40,Donald Trump,48.16347285714286,47.90045928571429
Minnesota,40,Donald Trump,42.88017428571429,41.51589071428572
Michigan,40,Donald Trump,43.02056857142857,41.98679785714286
Massachusetts,40,Donald Trump,35.54312357142857,35.17651285714286
Maryland,40,Donald Trump,37.48711500000001,36.65350071428572
Maine,40,Donald Trump,40.75352857142857,39.845142857142854
ME-2,40,Donald Trump,43.71748785714285,42.829831428571424
ME-1,40,Donald Trump,37.90980857142857,37.31196214285715
Louisiana,40,Donald Trump,47.63057071428572,47.13815999999999
Kentucky,40,Donald Trump,48.97913642857144,49.17525428571429
Kansas,40,Donald Trump,45.60975285714285,45.67345071428571
Iowa,40,Donald Trump,44.06535000000001,43.61604071428572
Indiana,40,Donald Trump,47.85097857142858,47.68648857142857
Illinois,40,Donald Trump,39.90409642857143,39.547020714285715
Idaho,40,Donald Trump,53.72068928571429,52.218689285714284
Hawaii,40,Donald Trump,35.64891214285715,36.056664285714284
Georgia,40,Donald Trump,44.252939285714284,43.68996499999999
Florida,40,Donald Trump,44.613753571428575,43.32549071428571
District of Columbia,40,Donald Trump,26.4862575,26.16429
Delaware,40,Donald Trump,39.086172857142856,38.01365785714285
Connecticut,40,Donald Trump,37.399232857142856,37.45317357142857
Colorado,40,Donald Trump,42.75448,41.564082142857146
California,40,Donald Trump,36.740540714285714,35.684732857142855
Arkansas,40,Donald Trump,45.00371214285715,45.867000000000004
Arizona,40,Donald Trump,43.909265714285716,42.709585714285716
Alaska,40,Donald Trump,45.08068071428572,45.57522142857142
Alabama,40,Donald Trump,47.885507142857136,48.11810785714285
Wyoming,41,Joseph R. Biden Jr.,35.06801999999999,34.98866071428572
Wisconsin,41,Joseph R. Biden Jr.,45.34220428571428,45.049413571428566
West Virginia,41,Joseph R. Biden Jr.,37.83693642857143,37.860465
Washington,41,Joseph R. Biden Jr.,50.297022142857145,50.549754285714286
Virginia,41,Joseph R. Biden Jr.,46.95179857142857,46.590981428571425
Vermont,41,Joseph R. Biden Jr.,51.60955214285715,51.111155714285715
Utah,41,Joseph R. Biden Jr.,39.498803571428574,39.49943071428572
Texas,41,Joseph R. Biden Jr.,42.91751428571428,42.87688928571429
Tennessee,41,Joseph R. Biden Jr.,40.264035,40.710946428571425
South Dakota,41,Joseph R. Biden Jr.,39.60096357142858,39.564401428571436
South Carolina,41,Joseph R. Biden Jr.,42.078780714285706,42.067454285714284
Rhode Island,41,Joseph R. Biden Jr.,50.499092142857144,50.43818857142856
Pennsylvania,41,Joseph R. Biden Jr.,45.40189,45.23225428571429
Oregon,41,Joseph R. Biden Jr.,48.650832857142866,48.39482142857143
Oklahoma,41,Joseph R. Biden Jr.,37.82989642857142,37.657888571428565
Ohio,41,Joseph R. Biden Jr.,43.685885714285725,43.49488785714285
North Dakota,41,Joseph R. Biden Jr.,38.216429285714284,37.972297857142856
North Carolina,41,Joseph R. Biden Jr.,44.34402785714286,44.12319428571429
New York,41,Joseph R. Biden Jr.,51.826621428571414,51.72757000000001
New Mexico,41,Joseph R. Biden Jr.,47.69740500000001,47.224266428571426
New Jersey,41,Joseph R. Biden Jr.,48.383715,48.11892642857144
New Hampshire,41,Joseph R. Biden Jr.,46.61051571428571,46.545474285714285
Nevada,41,Joseph R. Biden Jr.,44.66496000000001,44.50096857142857
Nebraska,41,Joseph R. Biden Jr.,41.63471071428571,41.593727142857134
National,41,Joseph R. Biden Jr.,45.64382642857144,45.691444999999995
NE-2,41,Joseph R. Biden Jr.,44.22817428571428,44.42903642857143
NE-1,41,Joseph R. Biden Jr.,41.56907642857142,42.04187642857143
Montana,41,Joseph R. Biden Jr.,41.94592857142857,41.57852428571427
Missouri,41,Joseph R. Biden Jr.,43.398579999999995,42.92881142857143
Mississippi,41,Joseph R. Biden Jr.,41.24559571428573,41.05147928571429
Minnesota,41,Joseph R. Biden Jr.,45.57254785714286,45.04054785714287
Michigan,41,Joseph R. Biden Jr.,45.27645714285713,45.05600571428572
Massachusetts,41,Joseph R. Biden Jr.,53.691965,53.30504928571429
Maryland,41,Joseph R. Biden Jr.,51.620490714285715,51.528975
Maine,41,Joseph R. Biden Jr.,47.22810357142857,46.90413714285715
ME-2,41,Joseph R. Biden Jr.,43.768416428571435,43.313319285714286
ME-1,41,Joseph R. Biden Jr.,49.77861142857143,49.335215000000005
Louisiana,41,Joseph R. Biden Jr.,40.49447642857143,39.98927714285714
Kentucky,41,Joseph R. Biden Jr.,39.168825000000005,39.23557285714286
Kansas,41,Joseph R. Biden Jr.,41.479097142857135,41.44602714285715
Iowa,41,Joseph R. Biden Jr.,43.47782999999999,43.35284785714286
Indiana,41,Joseph R. Biden Jr.,40.741620714285716,40.64604714285714
Illinois,41,Joseph R. Biden Jr.,48.11678999999999,48.12133071428572
Idaho,41,Joseph R. Biden Jr.,39.38835928571429,38.74126642857143
Hawaii,41,Joseph R. Biden Jr.,51.14295500000001,51.210080000000005
Georgia,41,Joseph R. Biden Jr.,43.532446428571426,43.49290571428571
Florida,41,Joseph R. Biden Jr.,44.498275000000014,44.21445285714286
District of Columbia,41,Joseph R. Biden Jr.,63.81229499999999,63.75606214285714
Delaware,41,Joseph R. Biden Jr.,50.65459857142857,50.12621
Connecticut,41,Joseph R. Biden Jr.,48.62396642857142,49.340034285714296
Colorado,41,Joseph R. Biden Jr.,46.995397857142855,46.246718571428566
California,41,Joseph R. Biden Jr.,51.51159928571429,51.12220000000001
Arkansas,41,Joseph R. Biden Jr.,40.19706214285714,40.33647285714285
Arizona,41,Joseph R. Biden Jr.,44.35192428571429,44.14960142857142
Alaska,41,Joseph R. Biden Jr.,42.50311071428571,42.66508357142857
Alabama,41,Joseph R. Biden Jr.,39.567639285714286,39.53851428571429
Wyoming,41,Donald Trump,55.12888071428573,54.6185742857143
Wisconsin,41,Donald Trump,42.641233571428565,41.584601428571425
West Virginia,41,Donald Trump,51.76136000000001,51.33547142857143
Washington,41,Donald Trump,37.84747714285715,36.98126928571428
Virginia,41,Donald Trump,41.76421999999999,40.560087857142854
Vermont,41,Donald Trump,37.005763571428574,35.61662571428572
Utah,41,Donald Trump,46.781102857142855,46.07442785714285
Texas,41,Donald Trump,44.56147714285714,43.716605
Tennessee,41,Donald Trump,48.22197785714285,47.797155714285715
South Dakota,41,Donald Trump,50.08585142857142,49.59867428571429
South Carolina,41,Donald Trump,45.71111071428571,44.970128571428575
Rhode Island,41,Donald Trump,39.55177642857143,38.568316428571414
Pennsylvania,41,Donald Trump,42.59504785714285,41.79734142857143
Oregon,41,Donald Trump,40.26613785714285,39.06924928571429
Oklahoma,41,Donald Trump,50.81428214285715,50.02905928571429
Ohio,41,Donald Trump,44.06806928571428,43.21557714285715
North Dakota,41,Donald Trump,50.06633285714286,49.175395714285706
North Carolina,41,Donald Trump,44.04273285714286,43.067585
New York,41,Donald Trump,36.314457857142855,35.499676428571426
New Mexico,41,Donald Trump,41.936816428571426,40.715195714285706
New Jersey,41,Donald Trump,39.79851999999999,38.56889857142857
New Hampshire,41,Donald Trump,41.936436428571426,41.23820142857143
Nevada,41,Donald Trump,42.16686571428571,40.96952000000001
Nebraska,41,Donald Trump,48.01204714285715,47.40385785714285
National,41,Donald Trump,40.97378142857143,40.70023571428572
NE-2,41,Donald Trump,42.24659357142857,41.67029785714286
NE-1,41,Donald Trump,45.48943500000001,45.905603571428564
Montana,41,Donald Trump,47.09195857142857,46.247393571428574
Missouri,41,Donald Trump,47.050805000000004,46.047407142857146
Mississippi,41,Donald Trump,48.604890714285716,47.926232142857145
Minnesota,41,Donald Trump,42.22476428571429,40.726040714285716
Michigan,41,Donald Trump,42.160648571428574,41.23509214285714
Massachusetts,41,Donald Trump,35.654159285714286,34.67461214285715
Maryland,41,Donald Trump,36.64241785714286,35.81520714285715
Maine,41,Donald Trump,40.759945,39.569632142857145
ME-2,41,Donald Trump,43.998517857142865,42.80280142857142
ME-1,41,Donald Trump,37.55759142857143,36.222667142857155
Louisiana,41,Donald Trump,48.693759285714286,47.778005
Kentucky,41,Donald Trump,49.208914285714286,48.82913357142858
Kansas,41,Donald Trump,45.75990785714286,45.14146785714286
Iowa,41,Donald Trump,43.98598857142857,43.168575714285716
Indiana,41,Donald Trump,47.954025714285706,47.143454999999996
Illinois,41,Donald Trump,39.809936428571426,38.94959214285715
Idaho,41,Donald Trump,52.774813571428574,51.42318
Hawaii,41,Donald Trump,36.788131428571425,36.14154214285714
Georgia,41,Donald Trump,43.857437142857144,43.16016928571428
Florida,41,Donald Trump,43.24433,42.22308571428572
District of Columbia,41,Donald Trump,26.550156428571423,26.07958285714286
Delaware,41,Donald Trump,37.629147857142854,36.50155357142857
Connecticut,41,Donald Trump,37.91534357142857,37.30591357142857
Colorado,41,Donald Trump,42.323114999999994,40.69100857142856
California,41,Donald Trump,36.80749071428571,35.39532857142857
